text,label
oysa sadece 50 kuruş farkla büyüklüğü seçtim ama bi sike yaramadı.,1
şarkılar eskilerin tadını vermiyor artık,0
diğer skovdan daha iyi topçu tam aradığımiz kanat forvet tipiydi,0
bazen öyle bi soğuyorum ki insanlardan vallah ışık hızıyla kapışır,0
"ne güzel , eşiyle , ailesiyle tatilini yazlık saraylarda değil, pek çok kişi gibi keyifle yapan bir başkan. iyi dinlenmeler ve bol keyifler kendisine ... marmaris’e de bekleriz ...",0
çok sıkıldım gidip harry potter izleleyim bari,0
eski sevgiliden arkadaş olur mu?,0
"daha güzeli asla yok, olmaz ,olamazda....",0
karımı böyle gece klubnde bana çaktırmadan siktirip gelse keşke offfff,1
bi arkadaş karılar bunu darlayınca buluşalım muluşalım ayağına sanayide foto atıyodu galeriden,1
"allah'ım n'olur, yarın sınavdan sonra beni salda gölüne ışınla. minnoş bedenimin buna ihtiyacı var.",0
ıgdir pasif yokmu demiz ciddi birileri fazla şuan görüşecek fazla vaktim yok,0
hassas olduğum yerden vurursan en sağlam olduğun noktadan kırarım.,0
böyle olmasındansa ölmen daha iyi,1
bu sene ananızı öyle bir sikicez ki daha galatasaray'ı ağzınıza bile alamiycaksiniz,1
kendini üzmeyi seven bir tek ben olamam herhalde,0
kardeşim no correlation bir insan olsa sen olursun amk,1
valla bu konuşmuş halim değil tatlım susuyorum,0
batman sanat parkında sanata dair hiçbir şey yokmuş,0
mutlu insanlarher şeyin en iyisine sahip olanlar degilsahip olduklarını kaybetmeyecek kadar cok sevenlerdir,0
ciddi bir konu hakkında tweet atarsın belki bilgisi olan biri tarafından bilgilendiriliriz diye kimsede ses yok bakıyorum saçma sapan tweetler daha fazla dikkat çekiyor. bana ne başkasının saçından kaşından gözünden ben yaşadığım coğrafyada olup bitenle ilgilenirim,0
ne ben seni unutabildim ne bu gönlümü avuta bildim ne bu derdimi uyutabildim unutamam canım umutamam gülüm,0
allahım sen affet bu çocuğu cidden,0
bu taraftarlara iyi bakın bu taraftarlar 3 hafta sonra burak gibi orhan ak a da kral muamelesi yapacak,0
"siz niye alanınız dışında herşeyin içindesiniz?üstelik isabetsiz,abuk,yersiz yorumlarınızla...!",1
"neden patladığını bilmiyoruz. neyin patladığını da bilmiyoruz. nasıl patladığını da bilmiyoruz. emin olduğumuz tek şey, ""var oluş""un birden maddeye dönüşmüş olduğudur. uzay ve zaman o an oluşmaya başlamıştır. ""prof. michio kaku - teorik fizikçi""",0
arkadaşlarım niye aramıyorsun sormuyorsun unuttun mu bizi diyor ya ben kendimi bile unutuyorum sizi nasıl hatırlıyım,0
ablacım sen ne diyosun ya,0
büyük adam olacağı belli. rabbim evvelini ahirini selamette eylesin.,0
deliricem elim çok kötü acıyor. allahım sen bana sabır ver bende sabır kalmadı vallaha ‍,0
yani senin gibi minnoş u sevmeyen gitsin uçurumdan atsın kendini,0
bi de hayatın tümüyle yalansa karşılaşmamız an meselesi,0
ülke de seçimden çok ne var ki çok bekletmezler merak etme,0
"ailem şehir dışını yazıyorsun madem memleketi yazsana sivas cumhuriyet üniversitesi'ni diyorlar.""ya ben senede 1 hafta bile gitmek istemiyorum sivas'a sizce 4 yıl gider miyim?""dedim.babam inşallah gece beni kangallara yem etmez yav",1
sizlere eşlik etmek isterim bu gece,0
"hayat, bi papatyanin bütün yapraklarını sevilmeye bağlıycak kadar boş ve yalan",0
"""iyi geceler"". sizi etkileyen bir mısra yazarsanız sevinirim..",0
deli gibi dj dikkat sesleri dinliyorum ucuz japon yapıştırıcı koklasam daha güzel kafa yapardı.,0
bir atatürkçü olarak kesinlikle katılıyorum,0
sorun yok erenlerin cani sag olsun. biz zateb iste gucteydik,0
"beceremediğiniz şeyleri yapmayın, mesela kaliteli insan rolleri",1
benim doğum günümü kutlayacak bir delikanlı yokmu ya !,0
4 bardak viski yerine 500 daha koyar 2 şişe açtırırdın. maytap falan da yakıyorlar havan olurdu.,0
o zaman niye soruyon ahhsjahsh,0
romantik filmlerdeki erkekler gibi bir sevim olsun istiyorum cunku mukemmeller,0
bi deli daha geçmiş olsun,1
saygı duydukları bi acısı olanlara gıpta ediyorum,0
geri geldim çok sinirli mutsuz ve gerginim diş teli taktırdım bir hafta idare edin beni sonra alışırsın dediler,0
"hiç biri kadere inanmıyordu. mutezile görüşündeydiler. akılcılar olarak bilinirler. zamanın imamları imam malik,imam şafi,ibn hanbel ve diğerleri tarafından küfürle suçlandılar. islamın içinde kalarak bilim yapmadılar.",0
allah bize de böyle diyet nasip etsin,0
date için sözleşip yinede o masaya oturana kadar acaba bir işim çıksa mı diye düşünmeden edemiyorum...,0
suriyeliler konusunda devletimiz planlama yapmakta geç kaldığı için bugün bu tartışmalar bu denli sert geçiyor. ülkemizin demografik yapısına ve ekonomisine etkisi olduğunu söylemek ırkçılık değildir. kaldı ki bugün yeni parti kurmak isteyen malum zatlar da bu konudan mesul.,0
eski bile yanında daha taze kalır,1
deniz arcak kendisi de zıplayamoyodur artık o gibi :),0
"unutmayalım bu insanlar daha 150 yıl önce bizim insanımızdı. ben ırkçılığa batı kirliliği diyorum, bir kere bulaştımı temizlenmiyor. oganlar özdağlar bulaşsınlar bu pisliğe biz bari bundan uzak kalalım.",0
"insanların hayatında ""şerefsizin teki"" olarak kalmak dünyanın en b*ktan hatırlanma şekli. kız erkek fark etmez. dünyaya bi kere geliyon anılma şekline bak ne gerek var.",1
ebru akın birbiri için çıldırıyo dediğimizde akrucu tayfa oluyoruz ebru akın için çldryo deyince kadın düşmanı mı oluyoruz? sevgilisi olan bi adama ayrıl onda ne buluyosun diyenlerin karşısında biz duyar kasan tayfa oluyoruz onlar sadece shipper öyle mi?,0
"sercan bey bir yanlış anlama var sanırım, biz fenerbahçe olarak çok şükür atatürk'ün yolundayız diyorum. yani başkaları ""başka yollardan"" yürüyor, biz çok şükür o yolda hiç olmadık demek istedim insanlar yanlış anlayıp bana saldırmaya başladı",1
ya şimdi niye bunu yaptın amk nwzowmzosödldlc,1
bugün mangal partisi var yehuuu,0
"""atların dişleri yaşlandıkça uzar ve atın gerçek yaşı dişlerinden tespit edilir."" diyorsunuz yani",0
diyor ki ağaç yaşken eğilir.. küçük yaşta darbe eğitimi veriliyordu ne güzel işte ) neden kapadınız darbe eğitiminin yollarını ? !!!,0
çok yakında... oralarda olacağız hocam.,0
nicelik değil nitelik önemli. nitelik; nitelikli hocalarla eğitim alınarak olur,0
sabır da bir yere kadar...pazar günlerini hiç sevmediğim doğrudur.,0
"ya bi yeri de ellemeyin, temiz kalmasını sağlayın yeter...",0
bu sıcakta nasıl makyaj yapıyosunuz ya,0
"sonucta ilk ngo yu kirsehirde ahi evran kurmus...o kadar anadolu insanini asagailama...yüz yillardir sade asker deposu olarak kullanilmis...bazi degerlere sahip olmasa, o kadar sehit‘e ‚vatan sagolsun‘ demez. mürekep yalamissin, ama bazi maneviyata saygi",1
en sevdiğim en sürekleyici kitaptır o ya :(,0
"kutlu olsun mutlu olsun,kardeşçe nice güzel günlerde ki beraber olacağımız günlere..",0
aptal nasıl bu kadar kilo aldın aptal,1
"canim o kadar cok bolonez soslu makarna istiyor ki anlatamam, fakat alisveris icin disari cikmaya useniyorum",0
abi eskişehirspor için sosyal yardım etkinliklerine destek olan ünlü sanatçılar ile stadyum da konser ayarlansa ve geliri kulübe kalsa gayet güzel olur. yokmu bu şekilde bir planımız.,0
"dışardan eve gelince telefona kolonya sıkıp silmek, tüm kirlerden arınıyormuş hissi...",0
katiliyorum size ama biraz abartili olmus sanki haber onun icin yemin ediyorum size 10 kisi tanimiyordum bu adami turkiye de ve 21 yasinda onun icin diyorum insallah iyi cikar bu arada elif 17 yasindadi makendonya da parlamak daha da zor bu belcikali tam gozlerinin onunde,0
"ıkisi de olabilir, birbirinden güzel iki üniversite.",0
''aslında hiçbir şey yasa dışı değildi; çünkü artık yasa diye bir şey yoktu.'',0
"7 kişi danaya girip oturup yemiyoruz keyif için heralde, dağıtıyoruz. ne basit sizin için ya evlerine yılda sadece kurban bayramında et giren insanlar var yeter artık şu beyaz türklüğü atın üstünüzden, kimsenin aklınıza ihtiyacı yok herkes kendi bildiği gibi yardım etsin.",1
beni burda yalnız bırakanlar utansın,0
kartaldan aşa yucarlicam kendimi az kaldı,0
ezginin günlüğü - eksik bir şey cem adrian&hüsnü arkan- gönül yarası sertap erener - rüya emre aydın& yaprak çamlıca- ölüm kalım meselesi cihan mürtezeoğlu&ceylan ertem- bana sor,0
insan hiç affetmeyeceği birini de özleyebiliyomuş,0
üniversiteye gidince aldatılıyorlar aynı yeri kazandıklarında ise aşkları bitiyor,0
bakim cool duruyormu diye elime ilk kez sigara aldım cool duruyor arkadaşlar ama yapmayın.,0
tevazusuna da ayrıca hayran kaldım.bize yerleşen algıda bir milletvekilinin değil koli taşımaya yardım etmesi kendi kolilerini taşıması bile ütopik bir olay üstelik kendini son dakikaya kadar tanıtmadan.olayın şokuyla yeterince teşekkür edemediğim için teşekkürümü buraya bıraktım,0
bunlara bulasma hic bunlar seni çarmıha gerer,0
bu adamın fenerbahçeli olmadığı o kadar belli ki fenerbahçeliyim ayağına gs sempatizanlığı yapmaya çalışıyor ama çok ucuz şeyler bunlar,1
mekanın sahibi geri döndü güzelim ;))),0
yarin 7 de staj icin uyanicam bu sefer belami buldum galiba,0
ınsanın kardeş gibi kuzeninin olması ne güzel ya sen doğru yolu göremezsin o sana yol gösterir yoksa aptal gibi diretecektim bu sevdayı,0
damar tıkanıklığı olan yaşlılarda yarım çay bardağı viski ilaç olarak tavsiye ediyor doktorlar,0
şaka mısınız olay ne ara cinsiyetle alakalı oldu amk bu nasıl bir beyin,1
keşke verdigim degerleri geri alabilseydim zerresini bırakmaazdım,0
şu anda bile azımsanmayacak bir endişem var eğer seri'yi mucizevi şekilde kiralamasaydık ciddi çok tadım kaçık olurdu. 3 transfer yapma zorunluluğu şampiyon olan takım için bu tarih itibariyle çok fazla olurdu. 2 transfer elzem şu anda birinde başarıya ulaşsak kafi modundayım.,0
sen nasıl bir müptezelsin amk,1
ciğerlerim bugün için sizden özür diliyorum biraz fazla yüklendim,0
yine en yalnız olmayı nasıl başardım ama?,0
insan dışında her yaratık ne yapacağını bilerek geliyor dünyaya..tek insan yemek bile yemeği bilmiyor.. bu şekilde gönderen burada birşeyler öğrenmemizi istiyor demek ki..,0
sağ el kullanıyor ispat videosu çkerken bile sol elini kullanıyor,0
gözlerim yeşil ama belli olmuyo sarışınım o da belli degil boyum da uzun kimse bilmiyo,0
"biz taşı sıktık,suyunu çıkardık öyle geldik buralara",0
"sayın kılıçdaroğlu,halkın bir umut bağladığı kazanımlarımıza çomak sokan başkanlara diyeceğiniz,yapacağınız bir şey yok mu???",0
tipik yengeç tepkisi. ağzına burnuna vura vura ısıra ısıra sevgi gösterisi ‍ bazen engel olamıyorum bknz:,0
bi iddiaya daha gir ve 1 hafta boyunca taymda şarkı söyleme dkkdkd,0
"şimdi size şarkıdan maksimum performansı alabilmeniz için tarif vereceğim. 1.45'de açıyorsunuz, 4.01'de kapıyorsunuz. bir şey değil.",0
çok fav gelince gerilip tweeti sessize alıyorum.....,0
lan benim saçlarım niye dökülüyor,0
beni bu hale getiren geceler seni süründürsün.,1
2 gecedir yıldız kayıyo sanıp dilek tutuyordum meğer üst kattan komşu sigara atıyomuş amk,1
herşey seninle güzel olacak reis bi çözüm bul,0
bütün sorumluluklarımı bi kenara bırakıp yok olmak istiyorum şu anda,0
msn vaybe ne günlerdi çevrimiçi yazısını görünce sen çevrim içi ben çevrim içi niye yazmıyorsun canımın içi yazardık,0
"namaz kılan gençten değil bunu gösteri biçimine dönüştürenden, tesettür giyen kızdan değil bunu popüler kültürün modası haline getirenden ve 10 yaşında çocuklarını kapatanlardan,islamdan değil ama dini kendilerine göre şekillendirip yeni islam şeklinden rahatsız oluyoruz",0
killa hakan a nakaratları bilerek söyletmişler verselerin daha guzel gözükmesi için,0
hayır hocam dert konfor bile değil bu bir proje bu projenin sahipleri zaten esat ın zullmunde esat ile omuz omuza olanlar allahım rahmetin ile fırsat verme amiiin,1
fake hesaptan mecliste canlı yayın yapmak yelizzzz,0
"niyeyse markette kendisinden başka kimse yok ; olan kişide zaten ekrem’i 270 derece açı ile çekiyor ve niyeyse böyle görüntülendi diyor , ulan nasıl bir kumpasçısın çözemedik ...",1
bunla karşı karşıya gelsem altıma ederim,1
sevgili hattın bilgileri güncellenmedi için numaranın kapanması diye birşey sözkonusu olabilir mi? 20 yıllık hat.,0
salçalı ekmek büyük başarı brovo.,0
selam ben vandan yaşim 26 kocasında gizli evlı bayanlar varsa zevklı seyler yasayalım dm at ara yerım var van merkez 01997701230,1
"abii 1199 dan sonra niye 2000 gelmiyo, çok saçma",0
"25 kiloya yakın kilo verdikten sora bugün bikiniye geçiş yapabildim, hali hazırda kalan bir 12-13 kilo ile gayet mutlu mesut yaşıyoruz şimdilik",0
"e ama şimdi cevap hakkı doğdu dinleyene, uygun bir platformda çıkıp tartışılsın",0
"tüm dünya ile savaşıp, ağzında sigara eve dönmek gibi.",0
ben nerden bileyim lo lo lo gluk gluk diye parça yapıcaklarını kandırıldık djsjsjsjsjhss,0
"liseye başladığımdan beri daha çok kitap okuyorum, lisenin bana kazandırdığı tek olumlu şey bu",0
can güvenliğinden endişe duyuyorsun eyvallah fakat araba sürerken video çekmek hiç can güvenliğini düşünmüyor bak bak bak suriyeliler zorla araba kullandırıyor sanırım.,0
niye bu agac doga katliamina sesiniz cikmiyor sonrada din iman diyip fildir fildir dönuyorsunuz agac ve doga katliamina kim karsi cikiyor size gore dinsiz imansiz solcular sosyalistler koministler gene imza pretesto sosyal medyada karsi cikiyor islamcilar bir kerede ses verin,1
"gardaşlarım,nası aynı yaştayız siz evleniyosunuz annem bana süt ısıtıp getiriyo ""al iç büyütür""diye",0
vaay be resmen izliyormuşcasina okudum ben de arife tesekkurler yalniz ben bu sahneyi nasi unuturum ya resmen jamie en sevdigim karakter ve hic hatirlamiyorum yeniden izliycem,0
önce bi adını doğru yaz cahil,1
bu bir insanlık suçudur! kanunsuzca kaçırılıp aylardır haber alınamayan bu insanlar nerede?,0
karımın am kokulu kiloduna boşalmak isteyenler dm yee. ev müsait şuan,1
"hdp'ye oy veren kürtlerin inançlarını sorgulamaları şart. niye mi? çünkü: islâm ile arası bozuk, ümmet kelimesinden nefret eden bir partidir. masumları katleden pkk'nın partisidir. zorunlu din dersi kaldırılsın diyen bir partidir. lgbt'lileri destekleyen bir partidir.",1
"basladigin her sey hüsranla bitmis gibi, fevri insanları da severim djdndjnsjajqka",0
kurduğum hayale bir adım kala..,0
"önderlik görüşme notlarında"" bu eşek çoktan infazı hak etmişti ancak kardeş katili diye çok kullanırlardı o yüzden bunu infaz etmedik "" açıklaması yapmıştı.",1
aman abi abi sakın ha düzgün kelimeler seçsin imparator zaten tjk tvye çıkmıyor sonra yetmedi adam atta binmez vallaha(dip not:böyle binecekse bıraksın zaten),0
tahminen ne zaman dans ederiz beraber?,0
metal/rock bu kadar büyümedi ama. grup işleri de büyümedi mesela çünkü pop büyüyordu hemen yanı başında. biraz da enstrümental yetenek gerektiği için geri kaldı diye düşünüyorum. bu dönemki rap patlayışı direkt arabesk-pop mashup'ı olarak tüm gençlik tarafından kabul ediliyor,0
gözlerinin rengi yıldızlardan yanıma gel be pamuk prenses kafamın içinde paniktir her ses,0
ah kankam ben neler izledim bugün mide falan kalmadı,0
tebrik ederim sizide hayırlı olsun nazar değmesin,0
yarın öleceğinizi bilseniz bugün ne yapardınız?,0
"sivri , sen bi gelsene dışarı !!",0
bugünkü harakette kar alma noktasını birgün önce herkezin kendisine bırakıyorum denilebilirydi,0
arkadaşlar şunu düşünmüyo biz veriyoz deli gibi.içerdeki adamlar ne yapıyor diye böyle askerlik yaptınız siz badi nedir bilmezmisiniz ayıp ediyosunuz ağam kusura bakma senlik değil arkadaşlar yüzünden sağlam şekilde çıkamıyoz saan gurban olam,0
ekrem bey kandirmayalim lütfen fenerlileri,0
twap bu işe yarıyor sanırım belli aralıklarla belli lot satıyor.,0
hayatımda gördüğüm en doğru tespit,0
"kardeşimi hiç sevmiyorum, iki saat uğraşıp bütün püf noktalarını araştırıp mükemmel bir patates kızartması yaptım ve parmağını oynatmadan gelip hepsini yedi",0
ah ben sen diye diye ölecek miyim?,0
"ben de paylaşım yapıyorum. yapılsın zaten, o dert değil. derdim insanların tüm enerjisini bu saçma meraklara yönlendirmeleri. ya da dediğim gibi sadece dedikodu yapmaları. şunu yemiş, şunu içmiş, şuraya gitmiş iğnelemeleri. görsel sevdiğim için dolanıyorum instagramda. uzattımdcg",1
"ayrıca ""düşünüyor musun"" dan sonra "" ? "" olmalı.",0
"""geçmiş veya gelecek yoktur; sadece sonsuz bir şimdi vardır.""",0
"o zaman ağlayarak 31 çek, yetmezse de götünü siktir ??? bunlar senin ilacın xd",1
"çok doğru atletik genç ""siyah"" bi oyuncu lazım bence de. welbeck olabilir",0
hocam diyanette maddi değeri olan birsey olmalı diyor. sure ezberletme oluyor mu ? kuzenime de namaz şartı koymuş yenge hanim ama mumkun müdür,0
bu aralar her iş mi ters gider arkadaş kafayı yicem az kaldı,0
ben tercihleri silmeden kapatın şu sistemi artık,0
kotunun iyisi. yetisme sartlari cok amerikan... fazla nato sal... feto de kivrikoglunun da payi vardir... en milli gkb lerden biri olmasina ragmen. gecen gun ergin saygun un soyledigi laflara sasirdim. en son tuncer kilinc boyle net ve acik konusmustu.nadirdir bir or un acik sozu,0
allah rahmet eylesin. mekanı cennet olsun inşallah,0
istanbuldaki mimari özgünlük dediğimiz şey tarihi zamanlardan kalan güzel yapılar ama o kadar tarihi geçmişine göre çok az ve çoğu kötü korunmuş durumda. son 30 yılda yapılan güzel bina yok neredeyse şehirde. kent planlaması diye bi şey yok.,0
"ben imkansız aşklar için yaratılmışım, ne kavuşmayı bilirim ne unutmayııı",0
aynen tehlikeliyim şuan bu tweete katılıyorum leydi tüyü var bende,0
hiç mi utanma yok sende batu... insanlığın yoksa bile bari biraz ödünç al bari...,1
hayırlı geceler arkadaşlar. allah'a emanet olun.,0
"ölüyo biliyosun, ama hasta olduğu için sarılamıyosun bile.....",0
senin kadar arsız bi kız hayatım boyunca görmedim istersen adımı soyadımı da vereyim sana hatta yanında annem ve babam hediye olsun anca doyarsın,1
abi selam-aleyküm lütfen mesajı mı dikkate alıp okurmusunuz cagne için bu kadar beklenmesi sizce normal mi ya faolcoo yu kaçırırsak cagne nasıl çıkıp oynayacak ozman,0
sen bı videoyu nassıl yaptın allah rızası için bana da söyle ben de senin krallığın karşısında senden ilham almak isriyorum majesteleri,0
bilen var mı aklım nerde?,0
transfer etseniz “cok iyi transfer” olurdu ama neyse:d,0
yengeçsin diye her şeye alınıyosun sanıyorlar ne alıncam ya sensin alıncan,0
kızlar ağlıyo erkekler bu ne amk diyo,1
ben paramparça oluyorsam o nasıl kaybediyor,0
"hiç hak etmediğimiz şeyleri yaşattılar, affedene yazıklar olsun..",1
babam diyo ki senin en yakın arkadaşın telefon ben de sayıyorum ki melike leyla ebru hasan burak laf arasında yanlışlıkla eda diyip irkildim bi an allahım boz,0
bu ülkenin i onların ardında milyonlarca yürek vardır.,0
öyle bir eğitim aldık ki eğer koruma kanunu kalkipta bütün gerçekler ortaya çıksa bu millet m.kemal-a tekrar hayran olur varolan heykellerinin iki katı daha heykelini dikerler,0
sayın başkan dicle üni yaz okulu öğrencileri olarak otobüs seferlerinin konukevide durmasından şikayetçiyiz! derslere geç kalıyoruz bu konuda çözüm üretmenizi bekliyoruz.,0
kolpa yapmış yine başkanımız. en başarılı yaptığı şey,1
küresel (manipulasyon) yalan haberler sosyal medyada halkın dilindenmiş gibi nasıl yapılır yayılır /internetten cnn türk gündem özel -küresel manipulasyon nasıl yapılır youtube yazın tıklayın video izleyebilirsiniz sunucu deniz bayramoğlu,0
niye hayal kirikligi. dogru düzgün sans bile vermediler,0
hopppp gitti kafa!önceden suyu sütü bedava içiyodun dimi?ekrem başkan gelince paralı oldu!,1
"iptal ettim çoktan,blu tv güzel.",0
"al birini vur ötekine,yazıklar olsun söyleyecek söz bulamıyorum.",0
gerekli gereksiz heryerde dans etme isteği,0
moralim bozuk olunca insanlara o kadar şey davranıyorum ki biri bana öyle davransa sinir krizi geçirirdim büyük ihtimalle,0
sen nıye ımzalamadın o bildiriyi? arkadasların ıhrac oldu sen imzalamadın,0
bazılarının konuştukları zırvadan başka bir şey değil,1
"bu twiti 1 günde 5 kişiden görmek, herkesin birbirine ders verme çabası ve hepsinin birbirinden bu twiti çalması.",0
aynen çıkıp 2 macta 8 yiyen mi,0
yaa slk öyle desene xkdkdkdpmepxöwpdmxosmodempdf,1
17 yedi yıl oldu bizim evde trt'nin ve diğer ulusal kanalların hiçbirisi izlenmiyor.,0
30 kilo mu verdiiinnn ayıp olmazsa sorayım kaç kilosun çünkü ben de kilo vermeye çalışıyorum hiç hoj bi'şey değil diyet:(,0
para mı valla o adamın paraya ihtiyacı yok öyle haline bakılırsa,0
adamlar emre moru da aldı başkan sen hala topçu almak için neyi bekliyon?,0
antalya’nın tğm midyecileri mardinlidir. mardinde bilmediğimiz bir okyanus vardır hahdjcksk,0
ne hale geldik yaa gfsfgsadg,0
"""hayatta kimseyi değiştiremezsin ve kimse için değişmemelisin. ne sen başkası için mecburi istikametsin; ne de başkası senin için. yorma kendini; bırak hayatına eşlik etmek isteyenler seninle gelsin.",0
ayağının altında diken varsa rahat yürüyemezsiniz..bu yüzden kalbi fesat olan çevrenizden uzaklaşın ...eğer varsa ilminiz onu hakedene ilmi taşıyabilecek olana öğretiniz.,0
göbeğim: ne yapıyon la me: yemek yiyorum göbeğim: yeter amk yeter,1
onada ediyoz gardaş suriyeliler gitmeli kalanlarında 7-8çocuk yapmaları engellenmeli öso ya verilen her türlü destek kesilmeli hatta bu hale gelmemize neden olan her bir kişi yargılanmalı.,1
haydi çok beklettin juve neyin derdindesin haydi,0
"bayern maçında o ilk gol ofsayt değil miydi? o gol olmasa, kırmızı görmeseydik ne olurdu ?",0
hayır anonim kalmak istiyormuş sildirtti tweetimi,0
platonik aşk altına işemeye benzer herkes ıslaklığı görürken sen sıcaklığı hissedersin,0
"ya da vazgeçtim boşuna uğraşmayın kitap tavsiyesi istiyorum belki yine yine yeniden kitap sipariş ederimde sonra bir gaz kitap okurum falan ama distopya , fantastik, gençlik polisiyesi falan olsun okuyamıyorum o öbür türlü",0
muazzam paradoks var. diyelim ki gerçekten son derece bilgili size katkisi olacak ve o konuda diplomali donanimli liyakatli birisini akrabaniz diye sistemin dısına itmek de akilcı ve adaletli görünüyor mu? eski liyakatsizliklerin ahı niye chp lilere kesilsin?,0
bi beyinsize göre fazla özgüvenlisin,1
"rakı içmesek imamların,mvekillerinin , dinazor danışmanların maaşı nasıl ödenir?",0
yok ben harbi çok büyük mallıklar yaptım.,1
hepsinde de cok güzel cıkmısım sasırtıcı şeyler de oluo,0
ne güzel ders iptal olmuş gelip 1 saat uyuyim dedim ne ara 2 buçuk saat uyumuşum awü,0
geçen seneye kadar gösteriş modaydı. 2018 aralık ve 2019 ocak arası ne olduysa oldu sadelik moda oluverdi. şimdide sadelik yarışındasınız. neyse ya burda gelinliğimi buldum diye düz elbise paylaşanların %1000i 10 bin tllik gelinlik için ağlayacak bilmiyomuş gibi yapalım,0
ve cikar bütün pislikler ortaya - ilahi adalet! aynaya nasil bakiyor acaba ... suratina tükürsem fazlasindan deger vermis olurum ‍,1
"mustafa amca sen bakma şöyle olmayan erkek kadın değil diyenlere , onlar kendilerine yetemediklerinden millete salça oluyorlar.",0
sen beklemeye değersin yoksa bende biliyorum gelmeyeceğini,0
bayern resmen taşak geçiyor... türk futbolunun ne durumda oldugunu gösteren bir maç,1
allahım aşık olmak hem kötü hem güzel ben napcam ya,0
"taner hocam, bu kadar duru, anlaşılır, net anlatmak için mühendis olmak mı gerekiyor?",0
ben artık izleyemiyorum siz devam edin,0
dedi ve gözünden bir damla yaş süzüldü.,0
"kargom 8 gündür elime ulaşmadı. şubenizi aradım ve her zaman ki gibi adresi bulamadık dendi. adresi yeniden yazdım ama yine gelmedi. mısırdan posta güverciniyle gönderselerdi, çoktan bana ulaşırdı. bu işi yapamıyorsanız bırakın vallahi bıktık. her zaman aynı bahane",1
hayat çok kısa arkadaşlar fazla uyumayın..,0
emiliano sala.. paramparça etti bu bilgi beni,0
hayır sen de marka gösterisi yapmıssın:(,0
defolup gider misiniz anasayfamdan şerefsizler. karnımı acıktırdınız lan gece gece,1
bu günlük yeter :) herkeze iyi geceler.,0
"avrupa standartlarında çalışmak ve maaş almak, finlandiya modeli oy kullanmak istiyorum!..",0
yokmu sizin kapatma düğmeniz falan çok sıkıldım sizden.,1
"insanlık ülkemizde uzun zamandır kayıp, rahmetli olmuş.",0
bışey deyi görevimiz birbirımıze kenetlenmek derlerya birlikte güç doğar heval,0
şimdi bir senin yanında iyi oluyorumbaşka hicbir yerde degil,0
ağustos geldi fındık toplama zamanı geldi elbet falcao da gelir diyenlerin radyo programı günaydın,0
pazar günü saatlerce beraberdik neden anlatmadın pis kız,0
hayata yüreği ile bakan bir insan; gözleri ile bakan binlerce insanın göremediklerini görür. günaydın,0
"ailenin üvey evlatları mahkumlar mı vekilim⁉ sesimizi duyan,cevap veren vekil yok. sözler verildi,umutlar yeşertildi. sonrasında umutlarımızdan vurulduk. bekliyor.1/2 infaz tek başına yaraları sarmıyor",0
"gelişimini tamamlayamamış, işaret fişeğini gösterememiş iller için özel üniversite ekonomik, sosyal ve kültürel gelişimin en kestirme yoludur... ivedilikle karar dahi verilse, yök ile yazışmalar, yer tespiti, kadro vb süreçler ile öğrenci alımına başlanmasi en erken 3 yıldır...",0
"herkes ışığı kendine göre görüyor,ben orada ışık mışık görmedim",0
giden gittiği yeri mutlu ediyor kalan da zaten perişan.,0
hadi tamam bırak tiviti de fındık topla,0
"ülkemizde hizmet yoktur hezimet vardır. yapılan işler vurgun yapılacaksa paravan olarak göstermelik ve değerinden kat be kat fazlasına yapılır. herhangi bir işi yapandan başka nemalanan, rüşvet alan, makas alan sayısı tahmin ettiğinizden de fazladır.",0
9 gün önce yazdım. transferler kampa yetişmedi eksik dedim. kadro yetersiz dedim.6 transferin 2si yeterli 4ü belirsiz dedim dinletemedim. ali koç yönetiminin aziz yıldırım yönetiminden farkı yokmuş onu anladım hani planlamalar yapılmıştı rezillik ya,0
onu bilemeyiz şuan hot öyle gözüküyor. ıota olabilir.,0
kalın sevilmiyor demek önemli olan işlevi,1
"sie gavat fatih, din ,iman diye milleti gazliyon, karin bile ateist olup seni boşadı, almanyada kabuklu yiyor, ne konusuyon da ,sen kırma bir terörist piç sin",1
seni kırarlarsa eğer yanıma gel. küs olarak dahi koynumda uyuyabilirsin!,0
seni huuuuup diye icime cekerim hupturul,0
"savunma hazır; ""eski chp'li"" nasıl olsa...",0
yanlış anlama seni stalkliyorum ama ne kadar perişan oldugunu görmek için.,0
sıkıntılı bir dönemdeyim şuan tam da sana ihtiyacım var.,0
kendini iki kelime ile anlatabilir misin??,0
"hayra vesile olan, hayrı yapan gibidir. tirmizî, ilm, 14.",0
"arkadaşlar evli çiftler, tek bayanlar ve tek erkeklerin bulunduğu bi whatsapp grubumuz var. herkes seks amaçlı güvenilir insanlar arıyor. katılmak isteyenler mesajdan gruba katılmak istiyorum yazabilirler. ücret 50tl sonuçta sizi bir araya getiriyorum canlarım..:)",0
her yerde şimşek var en azından bana öyle geliyor,0
öğlen oldu ama sen bilirsin nsjskdndj,0
33 yaşındaki adama 4 milyon verilmez evet ama kolarovun alternatifi umut meraş mı yani bu mu transfer çalışması? başka hiç mi oyuncu bakmadınız ayıptır.,0
